Origin,Dest,CancellationCode,origin_place,origin_lat,origin_long,dest_place,dest_lat,dest_long,date,flightName
SFO,SLC,Carrier,San Francisco,37.618972,-122.374889,Salt Lake City,40.788389,-111.977772,06/01/2008,OO 6360
BOI,SFO,Carrier,Boise,43.564361,-116.222861,San Francisco,37.618972,-122.374889,06/01/2008,OO 6386
SFO,BOI,Carrier,San Francisco,37.618972,-122.374889,Boise,43.564361,-116.222861,06/01/2008,OO 6386
SFO,SNA,Carrier,San Francisco,37.618972,-122.374889,Santa Ana,33.675667,-117.868222,06/01/2008,OO 6390
SNA,SFO,Carrier,Santa Ana,33.675667,-117.868222,San Francisco,37.618972,-122.374889,06/01/2008,OO 6390
EUG,SFO,NAS,Eugene,44.124583,-123.211972,San Francisco,37.618972,-122.374889,06/01/2008,OO 6402
SFO,EUG,NAS,San Francisco,37.618972,-122.374889,Eugene,44.124583,-123.211972,06/01/2008,OO 6402
ASE,LAX,Weather,Aspen,39.2232,-106.869,Los Angeles,33.942536,-118.408075,06/01/2008,OO 6425
MBS,ORD,NAS,Saginaw,43.532913,-84.079647,Chicago,41.978603,-87.904842,06/01/2008,OO 6426
ORD,MBS,NAS,Chicago,41.978603,-87.904842,Saginaw,43.532913,-84.079647,06/01/2008,OO 6426
ORD,CWA,Weather,Chicago,41.978603,-87.904842,Wassau,44.772726,-89.646635,06/01/2008,OO 6439
EUG,SFO,NAS,Eugene,44.124583,-123.211972,San Francisco,37.618972,-122.374889,06/01/2008,OO 6503
ASE,DEN,Weather,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,06/01/2008,OO 6568
ASE,DEN,Weather,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,06/01/2008,OO 6579
DEN,ASE,Weather,Denver,39.861656,-104.673178,Aspen,39.2232,-106.869,06/01/2008,OO 6579
ORD,CWA,Weather,Chicago,41.978603,-87.904842,Wassau,44.772726,-89.646635,06/01/2008,OO 6585
DEN,MSN,Weather,Denver,39.861656,-104.673178,Madison,43.139858,-89.337514,06/01/2008,OO 6592
CWA,ORD,Weather,Wassau,44.772726,-89.646635,Chicago,41.978603,-87.904842,06/01/2008,OO 6594
MSN,DEN,Weather,Madison,43.139858,-89.337514,Denver,39.861656,-104.673178,06/01/2008,OO 6601
ASE,DEN,Carrier,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,06/01/2008,OO 6609
DEN,ASE,Carrier,Denver,39.861656,-104.673178,Aspen,39.2232,-106.869,06/01/2008,OO 6609
DEN,CID,Weather,Denver,39.861656,-104.673178,Cedar Rapids,41.884694,-91.710806,06/01/2008,OO 6616
ASE,DEN,Weather,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,06/01/2008,OO 6620
DEN,ASE,Weather,Denver,39.861656,-104.673178,Aspen,39.2232,-106.869,06/01/2008,OO 6620
CID,DEN,Weather,Cedar Rapids,41.884694,-91.710806,Denver,39.861656,-104.673178,06/01/2008,OO 6655
CID,DEN,Weather,Cedar Rapids,41.884694,-91.710806,Denver,39.861656,-104.673178,06/01/2008,OO 6667
BIS,DEN,Weather,Bismarck,46.775842,-100.757931,Denver,39.861656,-104.673178,06/01/2008,OO 6678
DEN,BIS,Weather,Denver,39.861656,-104.673178,Bismarck,46.775842,-100.757931,06/01/2008,OO 6678
DEN,ASE,Weather,Denver,39.861656,-104.673178,Aspen,39.2232,-106.869,06/01/2008,OO 6680
ATW,ORD,Weather,Appleton,44.257526,-88.507576,Chicago,41.978603,-87.904842,06/01/2008,OO 6691
DEN,ASE,Weather,Denver,39.861656,-104.673178,Aspen,39.2232,-106.869,06/01/2008,OO 6707
ASE,DEN,Weather,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,06/01/2008,OO 6716
ASE,DEN,Weather,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,06/01/2008,OO 6742
ASE,SFO,Weather,Aspen,39.2232,-106.869,San Francisco,37.618972,-122.374889,06/01/2008,OO 6817
SFO,ASE,Carrier,San Francisco,37.618972,-122.374889,Aspen,39.2232,-106.869,06/01/2008,OO 6818
ASE,DEN,Weather,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,06/01/2008,OO 6828
IND,ORD,NAS,Indianapolis,39.717331,-86.294383,Chicago,41.978603,-87.904842,06/01/2008,OO 6849
GSP,ATL,Weather,Greenville,34.895556,-82.218889,Atlanta,33.636719,-84.428067,07/01/2008,OO 1997
MKE,MSN,Weather,Milwaukee,42.947222,-87.896583,Madison,43.139858,-89.337514,07/01/2008,OO 2548
MKE,MSN,Weather,Milwaukee,42.947222,-87.896583,Madison,43.139858,-89.337514,07/01/2008,OO 2620
MSN,MKE,Weather,Madison,43.139858,-89.337514,Milwaukee,42.947222,-87.896583,07/01/2008,OO 2621
MSN,MKE,Weather,Madison,43.139858,-89.337514,Milwaukee,42.947222,-87.896583,07/01/2008,OO 2622
MCI,MSN,Weather,Kansas City,39.297606,-94.713905,Madison,43.139858,-89.337514,07/01/2008,OO 2693
SLC,SUN,Weather,Salt Lake City,40.788389,-111.977772,Hailey,43.504444,-114.296194,07/01/2008,OO 3670
SUN,SLC,Weather,Hailey,43.504444,-114.296194,Salt Lake City,40.788389,-111.977772,07/01/2008,OO 3671
SUN,SLC,Weather,Hailey,43.504444,-114.296194,Salt Lake City,40.788389,-111.977772,07/01/2008,OO 3683
SLC,SUN,Carrier,Salt Lake City,40.788389,-111.977772,Hailey,43.504444,-114.296194,07/01/2008,OO 3688
SUN,SLC,Weather,Hailey,43.504444,-114.296194,Salt Lake City,40.788389,-111.977772,07/01/2008,OO 3689
SLC,SUN,Weather,Salt Lake City,40.788389,-111.977772,Hailey,43.504444,-114.296194,07/01/2008,OO 3709
DRO,SLC,Weather,Durango,37.151516,-107.75377,Salt Lake City,40.788389,-111.977772,07/01/2008,OO 3749
ABQ,SLC,Carrier,Albuquerque,35.0402222,-106.6091944,Salt Lake City,40.788389,-111.977772,07/01/2008,OO 3760
SLC,DRO,Weather,Salt Lake City,40.788389,-111.977772,Durango,37.151516,-107.75377,07/01/2008,OO 3843
DRO,SLC,Weather,Durango,37.151516,-107.75377,Salt Lake City,40.788389,-111.977772,07/01/2008,OO 3917
PSP,SLC,Carrier,Palm Springs,33.829667,-116.506694,Salt Lake City,40.788389,-111.977772,07/01/2008,OO 3942
MSO,SLC,Carrier,Missoula,46.916306,-114.090556,Salt Lake City,40.788389,-111.977772,07/01/2008,OO 3951
SLC,MSO,Carrier,Salt Lake City,40.788389,-111.977772,Missoula,46.916306,-114.090556,07/01/2008,OO 3951
LGB,SLC,Carrier,Long Beach,33.817722,-118.151611,Salt Lake City,40.788389,-111.977772,07/01/2008,OO 3982
SLC,LGB,Carrier,Salt Lake City,40.788389,-111.977772,Long Beach,33.817722,-118.151611,07/01/2008,OO 3985
ASE,SLC,Weather,Aspen,39.2232,-106.869,Salt Lake City,40.788389,-111.977772,07/01/2008,OO 4059
SAN,LAX,Carrier,San Diego,32.733556,-117.189667,Los Angeles,33.942536,-118.408075,07/01/2008,OO 5423
LAX,SAN,Carrier,Los Angeles,33.942536,-118.408075,San Diego,32.733556,-117.189667,07/01/2008,OO 5427
SBP,SFO,Carrier,San Luis Obispo,35.2368,-120.642,San Francisco,37.618972,-122.374889,07/01/2008,OO 5446
IYK,LAX,Carrier,Inyokern,35.658889,-117.829444,Los Angeles,33.942536,-118.408075,07/01/2008,OO 5516
LAX,IYK,Carrier,Los Angeles,33.942536,-118.408075,Inyokern,35.658889,-117.829444,07/01/2008,OO 5517
FAT,LAX,Carrier,Fresno,36.776194,-119.71814,Los Angeles,33.942536,-118.408075,07/01/2008,OO 5534
MFR,SFO,Carrier,Medford,42.374228,-122.8735,San Francisco,37.618972,-122.374889,07/01/2008,OO 5553
SBA,SFO,Carrier,Santa Barbara,34.426211,-119.840372,San Francisco,37.618972,-122.374889,07/01/2008,OO 5570
SFO,SBA,Carrier,San Francisco,37.618972,-122.374889,Santa Barbara,34.426211,-119.840372,07/01/2008,OO 5570
MFR,PDX,Weather,Medford,42.374228,-122.8735,Portland,45.588722,-122.5975,07/01/2008,OO 5727
PDX,MFR,Weather,Portland,45.588722,-122.5975,Medford,42.374228,-122.8735,07/01/2008,OO 5727
LEX,ORD,NAS,Lexington KY,38.0365,-84.605889,Chicago,41.978603,-87.904842,07/01/2008,OO 5802
ORD,LEX,NAS,Chicago,41.978603,-87.904842,Lexington KY,38.0365,-84.605889,07/01/2008,OO 5802
CHS,ORD,Carrier,Charleston,32.898647,-80.040528,Chicago,41.978603,-87.904842,07/01/2008,OO 5803
ORD,CID,Weather,Chicago,41.978603,-87.904842,Cedar Rapids,41.884694,-91.710806,07/01/2008,OO 5815
MSN,ORD,Weather,Madison,43.139858,-89.337514,Chicago,41.978603,-87.904842,07/01/2008,OO 5822
ORD,MSN,Weather,Chicago,41.978603,-87.904842,Madison,43.139858,-89.337514,07/01/2008,OO 5828
ORD,ATW,NAS,Chicago,41.978603,-87.904842,Appleton,44.257526,-88.507576,07/01/2008,OO 5832
ATW,ORD,Weather,Appleton,44.257526,-88.507576,Chicago,41.978603,-87.904842,07/01/2008,OO 5840
ORD,CID,Weather,Chicago,41.978603,-87.904842,Cedar Rapids,41.884694,-91.710806,07/01/2008,OO 5853
ATW,ORD,Weather,Appleton,44.257526,-88.507576,Chicago,41.978603,-87.904842,07/01/2008,OO 5855
ORD,ATW,Weather,Chicago,41.978603,-87.904842,Appleton,44.257526,-88.507576,07/01/2008,OO 5855
HPN,ORD,Weather,White Plains,41.066959,-73.707575,Chicago,41.978603,-87.904842,07/01/2008,OO 5860
ORD,HPN,Weather,Chicago,41.978603,-87.904842,White Plains,41.066959,-73.707575,07/01/2008,OO 5860
ORD,LNK,NAS,Chicago,41.978603,-87.904842,Lincoln,40.850971,-96.75925,07/01/2008,OO 5866
ORD,PIA,NAS,Chicago,41.978603,-87.904842,Peoria,40.664203,-89.693258,07/01/2008,OO 5869
PIA,ORD,NAS,Peoria,40.664203,-89.693258,Chicago,41.978603,-87.904842,07/01/2008,OO 5869
LAN,ORD,Weather,Lansing,42.7787,-84.587357,Chicago,41.978603,-87.904842,07/01/2008,OO 5870
ORD,LAN,Weather,Chicago,41.978603,-87.904842,Lansing,42.7787,-84.587357,07/01/2008,OO 5870
ORD,SGF,NAS,Chicago,41.978603,-87.904842,Springfield,37.245667,-93.388639,07/01/2008,OO 5872
SGF,ORD,NAS,Springfield,37.245667,-93.388639,Chicago,41.978603,-87.904842,07/01/2008,OO 5872
MSN,ORD,Weather,Madison,43.139858,-89.337514,Chicago,41.978603,-87.904842,07/01/2008,OO 5873
ORD,MSN,Weather,Chicago,41.978603,-87.904842,Madison,43.139858,-89.337514,07/01/2008,OO 5873
ORD,XNA,NAS,Chicago,41.978603,-87.904842,Bentonville,36.2818694,-94.3068111,07/01/2008,OO 5875
BHM,ORD,NAS,Birmingham,33.562942,-86.75355,Chicago,41.978603,-87.904842,07/01/2008,OO 5883
ORD,SBN,NAS,Chicago,41.978603,-87.904842,South Bend,41.708661,-86.31725,07/01/2008,OO 5886
SBN,ORD,NAS,South Bend,41.708661,-86.31725,Chicago,41.978603,-87.904842,07/01/2008,OO 5886
ORD,MSN,Weather,Chicago,41.978603,-87.904842,Madison,43.139858,-89.337514,07/01/2008,OO 5888
DEN,GUC,NAS,Denver,39.861656,-104.673178,Gunnison,38.533889,-106.933056,07/01/2008,OO 5889
SDF,ORD,NAS,Louisville,38.1740858,-85.7364989,Chicago,41.978603,-87.904842,07/01/2008,OO 5894
AZO,ORD,NAS,Kalamazoo,42.234875,-85.552058,Chicago,41.978603,-87.904842,07/01/2008,OO 5899
ORD,AZO,NAS,Chicago,41.978603,-87.904842,Kalamazoo,42.234875,-85.552058,07/01/2008,OO 5899
ORD,XNA,NAS,Chicago,41.978603,-87.904842,Bentonville,36.2818694,-94.3068111,07/01/2008,OO 5903
XNA,ORD,NAS,Bentonville,36.2818694,-94.3068111,Chicago,41.978603,-87.904842,07/01/2008,OO 5903
ORD,MSN,Weather,Chicago,41.978603,-87.904842,Madison,43.139858,-89.337514,07/01/2008,OO 5905
ORD,PIT,NAS,Chicago,41.978603,-87.904842,Pittsburgh,40.491467,-80.232872,07/01/2008,OO 5914
ATW,ORD,NAS,Appleton,44.257526,-88.507576,Chicago,41.978603,-87.904842,07/01/2008,OO 5918
ORD,SBN,NAS,Chicago,41.978603,-87.904842,South Bend,41.708661,-86.31725,07/01/2008,OO 5920
SBN,ORD,NAS,South Bend,41.708661,-86.31725,Chicago,41.978603,-87.904842,07/01/2008,OO 5923
CRW,ORD,NAS,Charleston,38.373147,-81.593189,Chicago,41.978603,-87.904842,07/01/2008,OO 5932
ORD,CRW,NAS,Chicago,41.978603,-87.904842,Charleston,38.373147,-81.593189,07/01/2008,OO 5932
ORD,FSD,NAS,Chicago,41.978603,-87.904842,Sioux Falls,43.582014,-96.741914,07/01/2008,OO 5947
ORD,IND,Weather,Chicago,41.978603,-87.904842,Indianapolis,39.717331,-86.294383,07/01/2008,OO 5948
MBS,ORD,Weather,Saginaw,43.532913,-84.079647,Chicago,41.978603,-87.904842,07/01/2008,OO 5955
DEN,DRO,Weather,Denver,39.861656,-104.673178,Durango,37.151516,-107.75377,07/01/2008,OO 5958
DRO,DEN,Weather,Durango,37.151516,-107.75377,Denver,39.861656,-104.673178,07/01/2008,OO 5958
ORD,PIA,NAS,Chicago,41.978603,-87.904842,Peoria,40.664203,-89.693258,07/01/2008,OO 5961
PIA,ORD,NAS,Peoria,40.664203,-89.693258,Chicago,41.978603,-87.904842,07/01/2008,OO 5961
PIT,ORD,NAS,Pittsburgh,40.491467,-80.232872,Chicago,41.978603,-87.904842,07/01/2008,OO 5962
PIA,ORD,NAS,Peoria,40.664203,-89.693258,Chicago,41.978603,-87.904842,07/01/2008,OO 5963
ORD,ORF,NAS,Chicago,41.978603,-87.904842,Norfolk,36.894611,-76.201222,07/01/2008,OO 5965
IND,ORD,Weather,Indianapolis,39.717331,-86.294383,Chicago,41.978603,-87.904842,07/01/2008,OO 5969
DEN,MSN,Weather,Denver,39.861656,-104.673178,Madison,43.139858,-89.337514,07/01/2008,OO 5976
MKE,ORD,NAS,Milwaukee,42.947222,-87.896583,Chicago,41.978603,-87.904842,07/01/2008,OO 5977
ORD,GRB,Weather,Chicago,41.978603,-87.904842,Green Bay,44.485072,-88.129589,07/01/2008,OO 5984
PIA,ORD,NAS,Peoria,40.664203,-89.693258,Chicago,41.978603,-87.904842,07/01/2008,OO 5998
BMI,ORD,NAS,Bloomington,40.477111,-88.915917,Chicago,41.978603,-87.904842,07/01/2008,OO 6004
ORD,BMI,NAS,Chicago,41.978603,-87.904842,Bloomington,40.477111,-88.915917,07/01/2008,OO 6004
CID,ORD,Weather,Cedar Rapids,41.884694,-91.710806,Chicago,41.978603,-87.904842,07/01/2008,OO 6006
CID,ORD,Weather,Cedar Rapids,41.884694,-91.710806,Chicago,41.978603,-87.904842,07/01/2008,OO 6010
MSN,ORD,Weather,Madison,43.139858,-89.337514,Chicago,41.978603,-87.904842,07/01/2008,OO 6012
MSN,ORD,Weather,Madison,43.139858,-89.337514,Chicago,41.978603,-87.904842,07/01/2008,OO 6014
MEM,ORD,Weather,Memphis,35.042417,-89.976667,Chicago,41.978603,-87.904842,07/01/2008,OO 6023
ORD,MEM,Weather,Chicago,41.978603,-87.904842,Memphis,35.042417,-89.976667,07/01/2008,OO 6023
CAK,ORD,NAS,Akron,40.9160833,-81.4421944,Chicago,41.978603,-87.904842,07/01/2008,OO 6032
ORD,CAK,Weather,Chicago,41.978603,-87.904842,Akron,40.9160833,-81.4421944,07/01/2008,OO 6032
MSN,ORD,Weather,Madison,43.139858,-89.337514,Chicago,41.978603,-87.904842,07/01/2008,OO 6034
DRO,DEN,Weather,Durango,37.151516,-107.75377,Denver,39.861656,-104.673178,07/01/2008,OO 6046
LNK,ORD,NAS,Lincoln,40.850971,-96.75925,Chicago,41.978603,-87.904842,07/01/2008,OO 6052
MBS,ORD,NAS,Saginaw,43.532913,-84.079647,Chicago,41.978603,-87.904842,07/01/2008,OO 6055
ORD,MBS,NAS,Chicago,41.978603,-87.904842,Saginaw,43.532913,-84.079647,07/01/2008,OO 6055
ORD,MKE,NAS,Chicago,41.978603,-87.904842,Milwaukee,42.947222,-87.896583,07/01/2008,OO 6062
ABE,ORD,Carrier,Allentown,40.652083,-75.440806,Chicago,41.978603,-87.904842,07/01/2008,OO 6072
ORD,ATW,Weather,Chicago,41.978603,-87.904842,Appleton,44.257526,-88.507576,07/01/2008,OO 6075
PDX,LAX,Carrier,Portland,45.588722,-122.5975,Los Angeles,33.942536,-118.408075,07/01/2008,OO 6078
ORD,LNK,NAS,Chicago,41.978603,-87.904842,Lincoln,40.850971,-96.75925,07/01/2008,OO 6083
ATW,ORD,NAS,Appleton,44.257526,-88.507576,Chicago,41.978603,-87.904842,07/01/2008,OO 6153
ORD,ATW,NAS,Chicago,41.978603,-87.904842,Appleton,44.257526,-88.507576,07/01/2008,OO 6153
GRB,ORD,NAS,Green Bay,44.485072,-88.129589,Chicago,41.978603,-87.904842,07/01/2008,OO 6193
ORD,GRB,NAS,Chicago,41.978603,-87.904842,Green Bay,44.485072,-88.129589,07/01/2008,OO 6193
DEN,GUC,NAS,Denver,39.861656,-104.673178,Gunnison,38.533889,-106.933056,07/01/2008,OO 6196
GUC,DEN,NAS,Gunnison,38.533889,-106.933056,Denver,39.861656,-104.673178,07/01/2008,OO 6196
DFW,LAX,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Los Angeles,33.942536,-118.408075,07/01/2008,OO 6210
LAX,DFW,Carrier,Los Angeles,33.942536,-118.408075,Dallas-Fort Worth,32.896828,-97.037997,07/01/2008,OO 6219
ORD,HPN,Carrier,Chicago,41.978603,-87.904842,White Plains,41.066959,-73.707575,07/01/2008,OO 6274
MSN,ORD,Weather,Madison,43.139858,-89.337514,Chicago,41.978603,-87.904842,07/01/2008,OO 6275
MFR,SFO,Weather,Medford,42.374228,-122.8735,San Francisco,37.618972,-122.374889,07/01/2008,OO 6337
BUR,SFO,Carrier,Burbank,34.200667,-118.358667,San Francisco,37.618972,-122.374889,07/01/2008,OO 6349
SFO,ONT,NAS,San Francisco,37.618972,-122.374889,Ontario,34.056,-117.601194,07/01/2008,OO 6350
SFO,EUG,Weather,San Francisco,37.618972,-122.374889,Eugene,44.124583,-123.211972,07/01/2008,OO 6406
ONT,SFO,NAS,Ontario,34.056,-117.601194,San Francisco,37.618972,-122.374889,07/01/2008,OO 6423
ASE,LAX,Weather,Aspen,39.2232,-106.869,Los Angeles,33.942536,-118.408075,07/01/2008,OO 6425
MSN,ORD,Weather,Madison,43.139858,-89.337514,Chicago,41.978603,-87.904842,07/01/2008,OO 6444
CWA,ORD,Weather,Wassau,44.772726,-89.646635,Chicago,41.978603,-87.904842,07/01/2008,OO 6455
SGF,ORD,NAS,Springfield,37.245667,-93.388639,Chicago,41.978603,-87.904842,07/01/2008,OO 6464
CID,ORD,Weather,Cedar Rapids,41.884694,-91.710806,Chicago,41.978603,-87.904842,07/01/2008,OO 6468
ORD,SGF,NAS,Chicago,41.978603,-87.904842,Springfield,37.245667,-93.388639,07/01/2008,OO 6485
LAX,PHX,Carrier,Los Angeles,33.942536,-118.408075,Phoenix,33.434278,-112.011583,07/01/2008,OO 6522
PHX,LAX,Carrier,Phoenix,33.434278,-112.011583,Los Angeles,33.942536,-118.408075,07/01/2008,OO 6522
LNK,DEN,NAS,Lincoln,40.850971,-96.75925,Denver,39.861656,-104.673178,07/01/2008,OO 6535
ASE,DEN,Weather,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,07/01/2008,OO 6544
MSN,DEN,Weather,Madison,43.139858,-89.337514,Denver,39.861656,-104.673178,07/01/2008,OO 6566
ASE,DEN,Carrier,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,07/01/2008,OO 6568
DEN,ASE,Carrier,Denver,39.861656,-104.673178,Aspen,39.2232,-106.869,07/01/2008,OO 6568
FSD,DEN,NAS,Sioux Falls,43.582014,-96.741914,Denver,39.861656,-104.673178,07/01/2008,OO 6569
DEN,ASE,Weather,Denver,39.861656,-104.673178,Aspen,39.2232,-106.869,07/01/2008,OO 6572
ORD,CWA,NAS,Chicago,41.978603,-87.904842,Wassau,44.772726,-89.646635,07/01/2008,OO 6585
DEN,MSN,Weather,Denver,39.861656,-104.673178,Madison,43.139858,-89.337514,07/01/2008,OO 6592
CWA,ORD,NAS,Wassau,44.772726,-89.646635,Chicago,41.978603,-87.904842,07/01/2008,OO 6594
ASE,DEN,Weather,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,07/01/2008,OO 6609
DEN,ASE,Weather,Denver,39.861656,-104.673178,Aspen,39.2232,-106.869,07/01/2008,OO 6609
DEN,ASE,Weather,Denver,39.861656,-104.673178,Aspen,39.2232,-106.869,07/01/2008,OO 6652
DEN,CID,Weather,Denver,39.861656,-104.673178,Cedar Rapids,41.884694,-91.710806,07/01/2008,OO 6660
CID,DEN,Weather,Cedar Rapids,41.884694,-91.710806,Denver,39.861656,-104.673178,07/01/2008,OO 6667
ATW,ORD,Weather,Appleton,44.257526,-88.507576,Chicago,41.978603,-87.904842,07/01/2008,OO 6691
ASE,DEN,Carrier,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,07/01/2008,OO 6716
ASE,DEN,Weather,Aspen,39.2232,-106.869,Denver,39.861656,-104.673178,07/01/2008,OO 6742
ATL,STL,Carrier,Atlanta,33.636719,-84.428067,St. Louis,38.748697,-90.370028,08/01/2008,OO 1982
BUF,ATL,Carrier,Buffalo,42.940525,-78.732167,Atlanta,33.636719,-84.428067,08/01/2008,OO 1987
STL,ATL,Carrier,St. Louis,38.748697,-90.370028,Atlanta,33.636719,-84.428067,08/01/2008,OO 1991
MSN,MKE,Weather,Madison,43.139858,-89.337514,Milwaukee,42.947222,-87.896583,08/01/2008,OO 2622
MSN,MCI,Weather,Madison,43.139858,-89.337514,Kansas City,39.297606,-94.713905,08/01/2008,OO 2690
SUN,SLC,Weather,Hailey,43.504444,-114.296194,Salt Lake City,40.788389,-111.977772,08/01/2008,OO 3683
SLC,TWF,Carrier,Salt Lake City,40.788389,-111.977772,Twin Falls,42.481803,-114.487733,08/01/2008,OO 3696
SLC,TWF,Weather,Salt Lake City,40.788389,-111.977772,Twin Falls,42.481803,-114.487733,08/01/2008,OO 3698
EKO,SLC,Weather,Elko,40.8249,-115.792,Salt Lake City,40.788389,-111.977772,08/01/2008,OO 3716
SLC,EKO,Weather,Salt Lake City,40.788389,-111.977772,Elko,40.8249,-115.792,08/01/2008,OO 3716
SLC,JAC,Weather,Salt Lake City,40.788389,-111.977772,Jacksn Hole,43.60733333,-110.73775,08/01/2008,OO 4001
JAC,SLC,Weather,Jacksn Hole,43.60733333,-110.73775,Salt Lake City,40.788389,-111.977772,08/01/2008,OO 4008
SLC,ASE,Weather,Salt Lake City,40.788389,-111.977772,Aspen,39.2232,-106.869,08/01/2008,OO 4035
MRY,LAX,NAS,Monterey,36.587,-121.842944,Los Angeles,33.942536,-118.408075,08/01/2008,OO 5425
SFO,SMF,NAS,San Francisco,37.618972,-122.374889,Sacramento,38.695417,-121.590778,08/01/2008,OO 5426
SFO,MRY,NAS,San Francisco,37.618972,-122.374889,Monterey,36.587,-121.842944,08/01/2008,OO 5428
SBP,SFO,NAS,San Luis Obispo,35.2368,-120.642,San Francisco,37.618972,-122.374889,08/01/2008,OO 5444
SFO,SBP,NAS,San Francisco,37.618972,-122.374889,San Luis Obispo,35.2368,-120.642,08/01/2008,OO 5444
ACV,SFO,NAS,Arcata CA,40.978111,-124.108611,San Francisco,37.618972,-122.374889,08/01/2008,OO 5451
BFL,SFO,NAS,Bakersfield,35.433598,-119.05677,San Francisco,37.618972,-122.374889,08/01/2008,OO 5479
SFO,BFL,NAS,San Francisco,37.618972,-122.374889,Bakersfield,35.433598,-119.05677,08/01/2008,OO 5479
MRY,SFO,NAS,Monterey,36.587,-121.842944,San Francisco,37.618972,-122.374889,08/01/2008,OO 5492
SFO,MRY,NAS,San Francisco,37.618972,-122.374889,Monterey,36.587,-121.842944,08/01/2008,OO 5492
SFO,FAT,NAS,San Francisco,37.618972,-122.374889,Fresno,36.776194,-119.71814,08/01/2008,OO 5495
IYK,LAX,Carrier,Inyokern,35.658889,-117.829444,Los Angeles,33.942536,-118.408075,08/01/2008,OO 5516
SFO,SMF,NAS,San Francisco,37.618972,-122.374889,Sacramento,38.695417,-121.590778,08/01/2008,OO 5525
SMF,SFO,NAS,Sacramento,38.695417,-121.590778,San Francisco,37.618972,-122.374889,08/01/2008,OO 5525
SBA,LAX,Weather,Santa Barbara,34.426211,-119.840372,Los Angeles,33.942536,-118.408075,08/01/2008,OO 5546
MFR,SFO,NAS,Medford,42.374228,-122.8735,San Francisco,37.618972,-122.374889,08/01/2008,OO 5553
SBA,SFO,NAS,Santa Barbara,34.426211,-119.840372,San Francisco,37.618972,-122.374889,08/01/2008,OO 5568
SBA,SFO,NAS,Santa Barbara,34.426211,-119.840372,San Francisco,37.618972,-122.374889,08/01/2008,OO 5570
SFO,SBA,NAS,San Francisco,37.618972,-122.374889,Santa Barbara,34.426211,-119.840372,08/01/2008,OO 5570
SFO,SBA,NAS,San Francisco,37.618972,-122.374889,Santa Barbara,34.426211,-119.840372,08/01/2008,OO 5576
FAT,SFO,NAS,Fresno,36.776194,-119.71814,San Francisco,37.618972,-122.374889,08/01/2008,OO 5672
RDD,SFO,NAS,Redding,40.509,-122.293389,San Francisco,37.618972,-122.374889,08/01/2008,OO 5674
SFO,RDD,NAS,San Francisco,37.618972,-122.374889,Redding,40.509,-122.293389,08/01/2008,OO 5674
SBA,SJC,Carrier,Santa Barbara,34.426211,-119.840372,San Jose,37.3626,-121.929022,08/01/2008,OO 5701
SJC,SBA,Carrier,San Jose,37.3626,-121.929022,Santa Barbara,34.426211,-119.840372,08/01/2008,OO 5701
SBA,SJC,Carrier,Santa Barbara,34.426211,-119.840372,San Jose,37.3626,-121.929022,08/01/2008,OO 5702
SJC,SBA,Carrier,San Jose,37.3626,-121.929022,Santa Barbara,34.426211,-119.840372,08/01/2008,OO 5702
MOD,SFO,NAS,Modesto,37.625817,-120.954422,San Francisco,37.618972,-122.374889,08/01/2008,OO 5724
SFO,MOD,NAS,San Francisco,37.618972,-122.374889,Modesto,37.625817,-120.954422,08/01/2008,OO 5724
SFO,RDM,NAS,San Francisco,37.618972,-122.374889,Redmond-Bend,44.254066,-121.149964,08/01/2008,OO 5738
PDX,SEA,Carrier,Portland,45.588722,-122.5975,Seattle,47.449,-122.309306,08/01/2008,OO 5757
SEA,PDX,Carrier,Seattle,47.449,-122.309306,Portland,45.588722,-122.5975,08/01/2008,OO 5760
CEC,SFO,NAS,Crescent City,41.7802,-124.237,San Francisco,37.618972,-122.374889,08/01/2008,OO 5785
SFO,CEC,NAS,San Francisco,37.618972,-122.374889,Crescent City,41.7802,-124.237,08/01/2008,OO 5785
CIC,SFO,NAS,Chico,39.795383,-121.858422,San Francisco,37.618972,-122.374889,08/01/2008,OO 5790
SFO,CIC,NAS,San Francisco,37.618972,-122.374889,Chico,39.795383,-121.858422,08/01/2008,OO 5790
LEX,ORD,NAS,Lexington KY,38.0365,-84.605889,Chicago,41.978603,-87.904842,08/01/2008,OO 5802
ORD,LEX,NAS,Chicago,41.978603,-87.904842,Lexington KY,38.0365,-84.605889,08/01/2008,OO 5802
FSD,ORD,Carrier,Sioux Falls,43.582014,-96.741914,Chicago,41.978603,-87.904842,08/01/2008,OO 5806
MSN,ORD,NAS,Madison,43.139858,-89.337514,Chicago,41.978603,-87.904842,08/01/2008,OO 5822
